LocationID,City,Country,Coordinates
3360,TULANCINGO,MEXICO,"(20.0833, -98.3667)"
3361,NIMES,FRANCE,"(43.838, 4.361)"
3362,CHINANDEGA,NICARAGUA,"(12.6242, -87.1297)"
3363,SAINT ALBANS,UNITED KINGDOM,"(51.755, -0.336)"
3364,NAKHODKA,RUSSIA,"(42.8167, 132.8833)"
3365,QUEVEDO,ECUADOR,"(-1.0333, -79.45)"
3366,BINTULU,MALAYSIA,"(3.17, 113.03)"
3367,POMONA,UNITED STATES,"(34.0585, -117.7626)"
3368,SIEM REAP,CAMBODIA,"(13.3622, 103.8597)"
3369,ESCONDIDO,UNITED STATES,"(33.1347, -117.0722)"
3370,CAO LANH,VIETNAM,"(10.4603, 105.6331)"
3371,RIOBAMBA,ECUADOR,"(-1.6743, -78.6483)"
3372,VRYHEID,SOUTH AFRICA,"(-27.7694, 30.7914)"
3373,AS SUWAYHIRAH AS SAHIL,OMAN,"(24.362, 56.7344)"
3374,PADERBORN,GERMANY,"(51.7167, 8.7667)"
3375,ZAMORA,MEXICO,"(19.9833, -102.2833)"
3376,MANZANILLO,CUBA,"(20.3397, -77.1086)"
3377,PASADENA,UNITED STATES,"(29.6583, -95.1499)"
3378,FLORENCIO VARELA,ARGENTINA,"(-34.8167, -58.3833)"
3379,KOMAKI,JAPAN,"(35.2833, 136.9167)"
3380,TALCAHUANO,CHILE,"(-36.7145, -73.1141)"
3381,KERCH,UKRAINE,"(45.3386, 36.4681)"
3382,PATOS DE MINAS,BRAZIL,"(-18.5871, -46.5149)"
3383,COPIAPO,CHILE,"(-27.3665, -70.3323)"
3384,BADAJOZ,SPAIN,"(38.8803, -6.9753)"
3385,M'SILA,ALGERIA,"(35.7, 4.545)"
3386,KRAGUJEVAC,SERBIA,"(44.0142, 20.9394)"
3387,POINTE-A-PITRE,GUADELOUPE,"(16.2415, -61.533)"
3388,WILLEMSTAD,CURAÇAO,"(12.1167, -68.9333)"
3389,RIMINI,ITALY,"(44.0594, 12.5683)"
3390,DUNDEE,UNITED KINGDOM,"(56.462, -2.9707)"
3391,JIJEL,ALGERIA,"(36.822, 5.766)"
3392,OCUMARE DEL TUY,VENEZUELA,"(10.1136, -66.7814)"
3393,VALDIVIA,CHILE,"(-39.8142, -73.2459)"
3394,GULU,UGANDA,"(2.7667, 32.3056)"
3395,LA CEIBA,HONDURAS,"(15.7631, -86.797)"
3396,SHAHRUD,IRAN,"(36.4167, 55.0167)"
3397,IRUMA,JAPAN,"(35.8358, 139.3911)"
3398,KASHIKISHI,ZAMBIA,"(-9.3172, 28.7331)"
3399,SUMBAWANGA,TANZANIA,"(-7.9667, 31.6167)"
3400,KEREN,ERITREA,"(15.6804, 38.45)"
3401,ODIVELAS,PORTUGAL,"(38.8, -9.1833)"
3402,NEW BEDFORD,UNITED STATES,"(41.6697, -70.9428)"
3403,JAMURIA,INDIA,"(23.7, 87.08)"
3404,KUTAISI,GEORGIA,"(42.25, 42.7)"
3405,POTCHEFSTROOM,SOUTH AFRICA,"(-26.715, 27.1033)"
3406,SHIMOTODA,JAPAN,"(35.8175, 139.6778)"
3407,CONCORDIA,ARGENTINA,"(-31.3922, -58.0169)"
3408,ABBOTTABAD,PAKISTAN,"(34.15, 73.2167)"
3409,DELICIAS,MEXICO,"(28.1931, -105.4717)"
3410,MALLAWI,EGYPT,"(27.7306, 30.8425)"
3411,AGRI,TURKEY,"(39.7225, 43.0544)"
3412,AMASYA,TURKEY,"(40.65, 35.8333)"
3413,LANG SON,VIETNAM,"(21.8478, 106.7578)"
3414,SALAMANCA,SPAIN,"(40.9667, -5.6639)"
3415,KASTAMONU,TURKEY,"(41.3833, 33.7833)"
3416,MARVDASHT,IRAN,"(29.8742, 52.8025)"
3417,GOMA,CONGO (KINSHASA),"(-1.69, 29.22)"
3418,YONAGO,JAPAN,"(35.4281, 133.3311)"
3419,CHINGOLA,ZAMBIA,"(-12.5447, 27.8708)"
3420,FAIRFIELD,UNITED STATES,"(38.2592, -122.0324)"
3421,MOSTAGANEM,ALGERIA,"(35.9333, 0.0903)"
3422,HABRA,INDIA,"(22.83, 88.63)"
3423,MAULI,INDIA,"(30.7194, 76.7181)"
3424,SIBIU,ROMANIA,"(45.8, 24.15)"
3425,NAPERVILLE,UNITED STATES,"(41.7483, -88.1657)"
3426,QUILPUE,CHILE,"(-33.0498, -71.4415)"
3427,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,MEXICO,"(21.1516, -100.9369)"
3428,KOPEYSK,RUSSIA,"(55.1, 61.6167)"
3429,LULEBURGAZ,TURKEY,"(41.4056, 27.3569)"
3430,AL HAWIYAH,SAUDI ARABIA,"(21.4411, 40.4975)"
3431,BELLEVUE,UNITED STATES,"(47.5951, -122.1535)"
3432,BINGHAMTON,UNITED STATES,"(42.1014, -75.9093)"
3433,NCHELENGE,ZAMBIA,"(-9.3467, 28.7344)"
3434,NEGOMBO,SRI LANKA,"(7.2111, 79.8386)"
3435,AMBALA,INDIA,"(30.3786, 76.7725)"
3436,DISUQ,EGYPT,"(31.1308, 30.6479)"
3437,MANGGHYSTAU,KAZAKHSTAN,"(43.6905, 51.1417)"
3438,MALAKAL,SOUTH SUDAN,"(9.5333, 31.65)"
3439,BACAU,ROMANIA,"(46.5833, 26.9167)"
3440,OSORNO,CHILE,"(-40.5667, -73.15)"
3441,ELKHART,UNITED STATES,"(41.6916, -85.9628)"
3442,TOPEKA,UNITED STATES,"(39.0346, -95.6955)"
3443,MOGI GUACU,BRAZIL,"(-22.3719, -46.9419)"
3444,MAN,CÔTE D’IVOIRE,"(7.4004, -7.55)"
3445,JOLIET,UNITED STATES,"(41.5189, -88.1499)"
3446,PYATIGORSK,RUSSIA,"(44.0333, 43.05)"
3447,CLERMONT-FERRAND,FRANCE,"(45.7831, 3.0824)"
3448,MOSHI,TANZANIA,"(-3.3349, 37.3404)"
3449,DAR`A,SYRIA,"(32.625, 36.105)"
3450,RUBTSOVSK,RUSSIA,"(51.5167, 81.2)"
3451,CAM RANH,VIETNAM,"(11.902, 109.2207)"
3452,WAMBA,CONGO (KINSHASA),"(2.1404, 27.99)"
3453,FRANCO DA ROCHA,BRAZIL,"(-23.3286, -46.7244)"
3454,DADU,PAKISTAN,"(26.7319, 67.775)"
3455,SAGAY,PHILIPPINES,"(10.9, 123.4167)"
3456,BALTI,MOLDOVA,"(47.7617, 27.9289)"
3457,SAN JUAN,PHILIPPINES,"(14.6, 121.0333)"
3458,KOLOMNA,RUSSIA,"(55.0833, 38.7833)"
3459,LARISA,GREECE,"(39.6385, 22.4131)"
3460,MISATO,JAPAN,"(35.8303, 139.8725)"
3461,SAN MIGUEL DE ALLENDE,MEXICO,"(20.9142, -100.7436)"
3462,BEAUMONT,UNITED STATES,"(30.0849, -94.1451)"
3463,PARANAGUA,BRAZIL,"(-25.5279, -48.5345)"
3464,GARCIA,MEXICO,"(25.8167, -100.5833)"
3465,KAKAMIGAHARA,JAPAN,"(35.3989, 136.8486)"
3466,LOGRONO,SPAIN,"(42.4704, -2.43)"
3467,MATANZAS,CUBA,"(23.0494, -81.5736)"
3468,ILAGAN,PHILIPPINES,"(17.1333, 121.8833)"
3469,DAVID,PANAMA,"(8.4333, -82.4333)"
3470,LE MANS,FRANCE,"(48.0077, 0.1984)"
3471,SAN JUSTO,ARGENTINA,"(-34.6833, -58.55)"
3472,QUCHAN,IRAN,"(37.1118, 58.5015)"
3473,BEREZNIKI,RUSSIA,"(59.4167, 56.7833)"
3474,SHILLONG,INDIA,"(25.5744, 91.8789)"
3475,EREGLI,TURKEY,"(37.5058, 34.0517)"
3476,TIZI OUZOU,ALGERIA,"(36.8, 4.0333)"
3477,DURRES,ALBANIA,"(41.3167, 19.45)"
3478,YALOVA,TURKEY,"(40.6556, 29.275)"
3479,VILLA DE CURA,VENEZUELA,"(10.0386, -67.4894)"
3480,PATERSON,UNITED STATES,"(40.9147, -74.1624)"
3481,MERCED,UNITED STATES,"(37.3057, -120.4778)"
3482,KOLAR,INDIA,"(13.1333, 78.1333)"
3483,CAPE COAST,GHANA,"(5.1, -1.25)"
3484,AL MUKALLA,YEMEN,"(14.5333, 49.1333)"
3485,DONGXING,CHINA,"(21.5833, 108.05)"
3486,COMAYAGUA,HONDURAS,"(14.46, -87.65)"
3487,BARRANCA,PERU,"(-10.7539, -77.761)"
3488,KHASAVYURT,RUSSIA,"(43.25, 46.5833)"
3489,SAGUENAY,CANADA,"(48.4167, -71.0667)"
3490,TUXTEPEC,MEXICO,"(18.1, -96.1167)"
3491,KAIROUAN,TUNISIA,"(35.6804, 10.1)"
3492,MARBELLA,SPAIN,"(36.5114, -4.8834)"
3493,HUELVA,SPAIN,"(37.25, -6.95)"
3494,KUMBA,CAMEROON,"(4.6333, 9.45)"
3495,PARNAIBA,BRAZIL,"(-2.91, -41.77)"
3496,BARRECHID,MOROCCO,"(33.27, -7.5872)"
3497,BHARATPUR,NEPAL,"(27.6833, 84.4333)"
3498,SAIDA,ALGERIA,"(34.8404, 0.14)"
3499,KUSATSU,JAPAN,"(35.0167, 135.9667)"
3500,FLORENCIA,COLOMBIA,"(1.6142, -75.6117)"
3501,PUEBLO,UNITED STATES,"(38.2705, -104.6112)"
3502,PLEIKU,VIETNAM,"(13.9833, 108.0)"
3503,COIMBRA,PORTUGAL,"(40.2111, -8.4291)"
3504,AJDABIYA,LIBYA,"(30.77, 20.22)"
3505,TYLER,UNITED STATES,"(32.3184, -95.3062)"
3506,CIEGO DE AVILA,CUBA,"(21.8481, -78.7631)"
3507,PECS,HUNGARY,"(46.0708, 18.2331)"
3508,GHAZNI,AFGHANISTAN,"(33.5492, 68.4233)"
3509,BLACKPOOL,UNITED KINGDOM,"(53.8142, -3.0503)"
3510,NAWABGANJ,BANGLADESH,"(24.5804, 88.35)"
3511,ALTAY,CHINA,"(47.8666, 88.1166)"
3512,EL PROGRESO,HONDURAS,"(15.4, -87.8)"
3513,TORRANCE,UNITED STATES,"(33.8346, -118.3417)"
3514,PEMBA,MOZAMBIQUE,"(-12.9667, 40.5167)"
3515,JAU,BRAZIL,"(-22.2958, -48.5578)"
3516,METAIRIE,UNITED STATES,"(29.9977, -90.178)"
3517,TOUGGOURT,ALGERIA,"(33.1, 6.0667)"
3518,TUXPAM DE RODRIGUEZ CANO,MEXICO,"(20.95, -97.4)"
3519,NEVSEHIR,TURKEY,"(38.625, 34.7122)"
3520,BECHAR,ALGERIA,"(31.6111, -2.23)"
3521,LEVIS,CANADA,"(46.8, -71.1833)"
3522,BHIMAVARAM,INDIA,"(16.5333, 81.5333)"
3523,BILBAYS,EGYPT,"(30.4167, 31.5667)"
3524,TOTTENHAM,UNITED KINGDOM,"(51.588, -0.072)"
3525,AIX-EN-PROVENCE,FRANCE,"(43.5263, 5.4454)"
3526,CIZRE,TURKEY,"(37.325, 42.1958)"
3527,ARNHEM,NETHERLANDS,"(51.988, 5.923)"
3528,GISENYI,RWANDA,"(-1.6928, 29.25)"
3529,FUKAYACHO,JAPAN,"(36.2, 139.2833)"
3530,YUMA,UNITED STATES,"(32.5992, -114.5488)"
3531,TELFORD,UNITED KINGDOM,"(52.6766, -2.4469)"
3532,LICHINGA,MOZAMBIQUE,"(-13.3, 35.2456)"
3533,OZAMIZ CITY,PHILIPPINES,"(8.15, 123.85)"
3534,MOUNDOU,CHAD,"(8.5667, 16.0833)"
3535,TETOVO,MACEDONIA,"(42.0103, 20.9714)"
3536,NIZIP,TURKEY,"(37.0104, 37.7985)"
3537,MAYKOP,RUSSIA,"(44.6, 40.0833)"
3538,LAUSANNE,SWITZERLAND,"(46.5333, 6.6333)"
3539,KAMALSHAHR,IRAN,"(35.8622, 50.8717)"
3540,GWERU,ZIMBABWE,"(-19.458, 29.82)"
3541,KELOWNA,CANADA,"(49.8881, -119.4956)"
3542,CASTANHAL,BRAZIL,"(-1.2939, -47.9264)"
3543,IRAKLEIO,GREECE,"(35.3333, 25.1333)"
3544,MANDSAUR,INDIA,"(24.03, 75.08)"
3545,RYBNIK,POLAND,"(50.0833, 18.5)"
3546,NONG'AN,CHINA,"(44.4304, 125.1701)"
3547,RIZE,TURKEY,"(41.0167, 40.5167)"
3548,VLORE,ALBANIA,"(40.45, 19.4833)"
3549,BIZERTE,TUNISIA,"(37.2904, 9.855)"
3550,JAHROM,IRAN,"(28.5, 53.56)"
3551,SURPRISE,UNITED STATES,"(33.68, -112.4524)"
3552,COLUMBIA,UNITED STATES,"(38.9478, -92.3256)"
3553,COLIMA,MEXICO,"(19.2433, -103.7247)"
3554,ISHIZAKI,JAPAN,"(38.4281, 141.3061)"
3555,ATHENS,UNITED STATES,"(33.9508, -83.3689)"
3556,ROSEVILLE,UNITED STATES,"(38.7703, -121.3196)"
3557,THORNTON,UNITED STATES,"(39.9197, -104.9438)"
3558,KHUZDAR,PAKISTAN,"(27.8, 66.6167)"
3559,TEPATITLAN DE MORELOS,MEXICO,"(20.817, -102.733)"
3560,ABBOTSFORD,CANADA,"(49.05, -122.3167)"
3561,MATI,PHILIPPINES,"(6.95, 126.2333)"
3562,RUDA SLASKA,POLAND,"(50.2628, 18.8536)"
3563,MIRAMAR,UNITED STATES,"(25.9773, -80.3351)"
3564,BATU PAHAT,MALAYSIA,"(1.85, 102.93)"
3565,SCHAARBEEK,BELGIUM,"(50.8675, 4.3736)"
3566,PASADENA,UNITED STATES,"(34.1597, -118.139)"
3567,KOVROV,RUSSIA,"(56.3606, 41.3197)"
3568,MESQUITE,UNITED STATES,"(32.7623, -96.5889)"
3569,ODINTSOVO,RUSSIA,"(55.6733, 37.2733)"
3570,KUWANA,JAPAN,"(35.0622, 136.6839)"
3571,KIDAPAWAN,PHILIPPINES,"(7.0083, 125.0894)"
3572,SANTA MARIA,UNITED STATES,"(34.9334, -120.4432)"
3573,OLATHE,UNITED STATES,"(38.8832, -94.8198)"
3574,MASAYA,NICARAGUA,"(11.9667, -86.1)"
3575,MEDEA,ALGERIA,"(36.2675, 2.75)"
3576,YARITAGUA,VENEZUELA,"(10.08, -69.1261)"
3577,SAN JOSE,PHILIPPINES,"(15.7833, 121.0)"
3578,HOUMA,UNITED STATES,"(29.5799, -90.7058)"
3579,SAMARRA',IRAQ,"(34.1959, 43.8857)"
3580,KOGA,JAPAN,"(36.1833, 139.7)"
3581,SALE,UNITED KINGDOM,"(53.424, -2.322)"
3582,CAROLINA,PUERTO RICO,"(18.4054, -65.9792)"
3583,AL `AQABAH,JORDAN,"(29.5167, 35.0)"
3584,TORBAT-E HEYDARIYEH,IRAN,"(35.2739, 59.2194)"
3585,DAWEI,BURMA,"(14.0367, 98.1867)"
3586,BOULOGNE-BILLANCOURT,FRANCE,"(48.8352, 2.2409)"
3587,ZIELONA GORA,POLAND,"(51.9397, 15.505)"
3588,ATBARA,SUDAN,"(17.7167, 33.9833)"
3589,TOURS,FRANCE,"(47.2436, 0.6892)"
3590,PAKPATTAN,PAKISTAN,"(30.35, 73.4)"
3591,SHIZUISHAN,CHINA,"(39.2333, 106.769)"
3592,TSUCHIURA,JAPAN,"(36.0667, 140.2)"
3593,CHICACOLE,INDIA,"(18.3, 83.9)"
3594,BOTUCATU,BRAZIL,"(-22.8858, -48.445)"
3595,DHAHRAN,SAUDI ARABIA,"(26.2667, 50.15)"
3596,PABNA,BANGLADESH,"(24.0004, 89.25)"
3597,COQUITLAM,CANADA,"(49.2839, -122.7919)"
3598,CARROLLTON,UNITED STATES,"(32.989, -96.8999)"
3599,TAN AN,VIETNAM,"(10.5322, 106.4042)"
3600,SOUK AHRAS,ALGERIA,"(36.2904, 7.95)"
3601,CAXIAS,BRAZIL,"(-4.833, -43.35)"
3602,GRAND JUNCTION,UNITED STATES,"(39.0876, -108.5673)"
3603,ZACATECAS,MEXICO,"(22.7736, -102.5736)"
3604,BARAHONA,DOMINICAN REPUBLIC,"(18.2079, -71.0996)"
3605,KOKUBUNJI,JAPAN,"(35.7108, 139.4622)"
3606,PIRANSHAHR,IRAN,"(36.6944, 45.1417)"
3607,TIRUVANNAMALAI,INDIA,"(12.2604, 79.1)"
3608,AMIENS,FRANCE,"(49.892, 2.299)"
3609,UMTATA,SOUTH AFRICA,"(-31.58, 28.79)"
3610,CHARLESTON,UNITED STATES,"(38.3484, -81.6323)"
3611,ORANGE,UNITED STATES,"(33.8038, -117.8218)"
3612,FULLERTON,UNITED STATES,"(33.8841, -117.9279)"
3613,SANCTI SPIRITUS,CUBA,"(21.9339, -79.4439)"
3614,BOULOGNE-SUR-MER,FRANCE,"(50.7264, 1.6147)"
3615,JEQUIE,BRAZIL,"(-13.85, -40.08)"
3616,BAT YAM,ISRAEL,"(32.0231, 34.7503)"
3617,BOCA DEL RIO,MEXICO,"(19.1056, -96.1078)"
3618,MOJOKERTO,INDONESIA,"(-7.4722, 112.4336)"
3619,DARWIN,AUSTRALIA,"(-12.4381, 130.8411)"
3620,ZAMA,JAPAN,"(35.4886, 139.4075)"
3621,INGOLSTADT,GERMANY,"(48.7636, 11.4261)"
3622,MANDYA,INDIA,"(12.5242, 76.8958)"
3623,GREELEY,UNITED STATES,"(40.4151, -104.7706)"
3624,CH'UNGMU,"KOREA, SOUTH","(34.8458, 128.4236)"
3625,AL KHMISSAT,MOROCCO,"(33.81, -6.06)"
3626,BIRGANJ,NEPAL,"(27.0, 84.8667)"
3627,IGDIR,TURKEY,"(39.9167, 44.0333)"
3628,LIRA,UGANDA,"(2.2604, 32.89)"
3629,JICHEON,"KOREA, SOUTH","(36.1192, 128.1153)"
3630,YAIZU,JAPAN,"(34.8667, 138.3167)"
3631,GUNUNGSITOLI,INDONESIA,"(1.1167, 97.5667)"
3632,DANAO,PHILIPPINES,"(10.5333, 123.9333)"
3633,YUNXIAN CHENGGUANZHEN,CHINA,"(32.8082, 110.8136)"
3634,ATIBAIA,BRAZIL,"(-23.1172, -46.5506)"
3635,JYVASKYLA,FINLAND,"(62.2333, 25.7333)"
3636,BANKURA,INDIA,"(23.25, 87.0667)"
3637,INAZAWA,JAPAN,"(35.25, 136.7833)"
3638,SALERNO,ITALY,"(40.6806, 14.7597)"
3639,VILA FRANCA DE XIRA,PORTUGAL,"(38.95, -8.9833)"
3640,QUILLACOLLO,BOLIVIA,"(-17.3975, -66.2817)"
3641,SANTA MARIA TEXMELUCAN,MEXICO,"(19.2833, -98.4333)"
3642,LIVINGSTONE,ZAMBIA,"(-17.85, 25.8667)"
3643,TOOWOOMBA,AUSTRALIA,"(-27.5667, 151.95)"
3644,BIMA,INDONESIA,"(-8.4667, 118.717)"
3645,PORTO AMBOIM,ANGOLA,"(-10.7183, 13.75)"
3646,MAIA,PORTUGAL,"(41.2333, -8.6167)"
3647,TARRAGONA,SPAIN,"(41.1187, 1.2453)"
3648,ENCARNACION,PARAGUAY,"(-27.3333, -55.8667)"
3649,KISARAZU,JAPAN,"(35.3761, 139.9169)"
3650,MARIVAN,IRAN,"(35.5269, 46.1761)"
3651,UPPSALA,SWEDEN,"(59.8601, 17.64)"
3652,CHECH'ON,"KOREA, SOUTH","(37.1361, 128.2119)"
3653,JINOTEGA,NICARAGUA,"(13.0833, -86.0)"
3654,PAGERALAM,INDONESIA,"(-4.0217, 103.2522)"
3655,GIRESUN,TURKEY,"(40.9, 38.4167)"
3656,TERMIZ,UZBEKISTAN,"(37.2242, 67.2783)"
3657,ZINACANTEPEC,MEXICO,"(19.2833, -99.7333)"
3658,TARGU-MURES,ROMANIA,"(46.5497, 24.5597)"
3659,LAS CRUCES,UNITED STATES,"(32.3265, -106.7892)"
3660,'S-HERTOGENBOSCH,NETHERLANDS,"(51.6833, 5.3167)"
3661,PANAMA CITY,UNITED STATES,"(30.1995, -85.6004)"
3662,BLITAR,INDONESIA,"(-8.1, 112.15)"
3663,HARLINGEN,UNITED STATES,"(26.1917, -97.6976)"
3664,CHIANG MAI,THAILAND,"(18.7889, 98.9833)"
3665,BRIGHTON,UNITED KINGDOM,"(50.8429, -0.1313)"
3666,TOBRUK,LIBYA,"(32.0833, 23.95)"
3667,TAURANGA,NEW ZEALAND,"(-37.6858, 176.1667)"
3668,PYAY,BURMA,"(18.8165, 95.2114)"
3669,CARTAGO,COLOMBIA,"(4.75, -75.91)"
3670,SANTIAGO,PHILIPPINES,"(16.6833, 121.55)"
3671,MAY PEN,JAMAICA,"(17.95, -77.25)"
3672,URGANCH,UZBEKISTAN,"(41.5345, 60.6249)"
3673,ZAKHU,IRAQ,"(37.1436, 42.6819)"
3674,DUMAGUETE CITY,PHILIPPINES,"(9.3103, 123.3081)"
3675,WEST VALLEY CITY,UNITED STATES,"(40.6889, -112.0115)"
3676,SHUANGCHENG,CHINA,"(45.3503, 126.28)"
3677,ANDIMESHK,IRAN,"(32.45, 48.35)"
3678,OME,JAPAN,"(35.7883, 139.275)"
3679,TABACO,PHILIPPINES,"(13.35, 123.7333)"
3680,NAKHON RATCHASIMA,THAILAND,"(14.9736, 102.0831)"
3681,ISAHAYA,JAPAN,"(32.8442, 130.0536)"
3682,ASHQELON,ISRAEL,"(31.6658, 34.5664)"
3683,SHAHREZA,IRAN,"(32.0089, 51.8667)"
3684,ZABOL,IRAN,"(31.0308, 61.4972)"
3685,RAMAPO,UNITED STATES,"(41.1404, -74.1072)"
3686,HAMPTON,UNITED STATES,"(37.0551, -76.363)"
3687,CALAPAN,PHILIPPINES,"(13.3667, 121.2)"
3688,TROIS-RIVIERES,CANADA,"(46.35, -72.55)"
3689,URDANETA,PHILIPPINES,"(15.9761, 120.5711)"
3690,MILAGRO,ECUADOR,"(-2.1347, -79.5872)"
3691,HEROICA GUAYMAS,MEXICO,"(27.9183, -110.8989)"
3692,APATZINGAN DE LA CONSTITUCION,MEXICO,"(19.0886, -102.3508)"
3693,BATTICALOA,SRI LANKA,"(7.717, 81.7)"
3694,REHOVOT,ISRAEL,"(31.8914, 34.8078)"
3695,ABIKO,JAPAN,"(35.8642, 140.0282)"
3696,IDFU,EGYPT,"(24.9781, 32.8789)"
3697,TANDO ALLAHYAR,PAKISTAN,"(25.4667, 68.7167)"
3698,WARREN,UNITED STATES,"(42.4934, -83.027)"
3699,MAULDIN,UNITED STATES,"(34.7849, -82.3005)"
3700,BLOOMINGTON,UNITED STATES,"(40.4757, -88.9703)"
3701,ENFIELD,UNITED KINGDOM,"(51.6522, -0.0808)"
3702,SEGOU,MALI,"(13.45, -6.2667)"
3703,CORAL SPRINGS,UNITED STATES,"(26.2702, -80.2591)"
3704,INNSBRUCK,AUSTRIA,"(47.2683, 11.3933)"
3705,BATTAMBANG,CAMBODIA,"(13.1, 103.2)"
3706,HASSAN,INDIA,"(13.005, 76.1028)"
3707,ROUND ROCK,UNITED STATES,"(30.5254, -97.666)"
3708,YAKIMA,UNITED STATES,"(46.5923, -120.5496)"
3709,KHORRAMSHAHR,IRAN,"(30.4333, 48.1833)"
3710,ONOMICHI,JAPAN,"(34.4089, 133.205)"
3711,PAPEETE,FRENCH POLYNESIA,"(-17.5334, -149.5667)"
3712,OUARGLA,ALGERIA,"(31.95, 5.3167)"
3713,TRA VINH,VIETNAM,"(9.9369, 106.3411)"
3714,NARITA,JAPAN,"(35.7833, 140.3167)"
3715,NINH BINH,VIETNAM,"(20.2539, 105.975)"
3716,SAN CARLOS,PHILIPPINES,"(10.4929, 123.4095)"
3717,GYOR,HUNGARY,"(47.6842, 17.6344)"
3718,ODEMIS,TURKEY,"(38.2311, 27.9719)"
3719,KAMEZ,ALBANIA,"(41.3833, 19.7667)"
3720,SAN LUIS,GUATEMALA,"(16.2, -89.44)"
3721,IBARRA,ECUADOR,"(0.3628, -78.13)"
3722,STERLING HEIGHTS,UNITED STATES,"(42.5809, -83.0305)"
3723,STAVANGER,NORWAY,"(58.9701, 5.7333)"
3724,YAVATMAL,INDIA,"(20.4, 78.1333)"
3725,FERRARA,ITALY,"(44.8353, 11.6199)"
3726,KENT,UNITED STATES,"(47.3887, -122.2129)"
3727,KARABUK,TURKEY,"(41.2, 32.6333)"
3728,HIGH WYCOMBE,UNITED KINGDOM,"(51.6287, -0.7482)"
3729,JARAGUA DO SUL,BRAZIL,"(-26.48, -49.1)"
3730,CALABOZO,VENEZUELA,"(8.9219, -67.4283)"
3731,LAE,PAPUA NEW GUINEA,"(-6.7333, 146.9833)"
3732,KIGOMA,TANZANIA,"(-4.8833, 29.6333)"
3733,PILIBHIT,INDIA,"(28.64, 79.81)"
3734,GUELPH,CANADA,"(43.55, -80.25)"
3735,PALGHAT,INDIA,"(10.7792, 76.6547)"
3736,BUEA,CAMEROON,"(4.1667, 9.2333)"
3737,LOS GUAYOS,VENEZUELA,"(10.1833, -67.9333)"
3738,RIJEKA,CROATIA,"(45.3297, 14.4322)"
3739,SPANISH TOWN,JAMAICA,"(17.9961, -76.9547)"
3740,PALAKOLLU,INDIA,"(16.5333, 81.7333)"
3741,KISLOVODSK,RUSSIA,"(43.91, 42.72)"
3742,DIPOLOG,PHILIPPINES,"(8.5667, 123.3333)"
3743,SURAT THANI,THAILAND,"(9.1397, 99.3306)"
3744,CIENAGA,COLOMBIA,"(11.0104, -74.25)"
3745,PAREPARE,INDONESIA,"(-4.0167, 119.6236)"
3746,GIRARDOT,COLOMBIA,"(4.31, -74.81)"
3747,BURLINGTON,UNITED STATES,"(36.0758, -79.4686)"
3748,ABOHAR,INDIA,"(30.1204, 74.29)"
3749,TYCHY,POLAND,"(50.1667, 19.0)"
3750,MARAND,IRAN,"(38.4167, 45.7667)"
3751,QUIBDO,COLOMBIA,"(5.6923, -76.6582)"
3752,KANCHRAPARA,INDIA,"(22.97, 88.43)"
3753,ANNECY,FRANCE,"(45.916, 6.133)"
3754,BELLINGHAM,UNITED STATES,"(48.7543, -122.4687)"
3755,KOZAN,TURKEY,"(37.4507, 35.8123)"
3756,UDON THANI,THAILAND,"(17.4164, 102.75)"
3757,IWAKUNI,JAPAN,"(34.1669, 132.2197)"
3758,JIROFT,IRAN,"(28.6781, 57.7406)"
3759,TABORA,TANZANIA,"(-5.0167, 32.8)"
3760,SANTA CLARA,UNITED STATES,"(37.3645, -121.968)"
3761,VASTERAS,SWEDEN,"(59.6173, 16.5422)"
3762,CAYIROVA,TURKEY,"(40.8265, 29.3745)"
3763,SANNAR,SUDAN,"(13.55, 33.6)"
3764,LUCHENG,CHINA,"(30.05, 101.9667)"
3765,RACINE,UNITED STATES,"(42.7274, -87.8135)"
3766,GREENVILLE,UNITED STATES,"(35.5956, -77.3768)"
3767,ESTELI,NICARAGUA,"(13.0833, -86.35)"
3768,TALDYQORGHAN,KAZAKHSTAN,"(45.0167, 78.3667)"
3769,CAMBRIDGE,CANADA,"(43.3972, -80.3114)"
3770,CALABAYAN,PHILIPPINES,"(16.7667, 121.7833)"
3771,BAIDOA,SOMALIA,"(3.1167, 43.65)"
3772,JARAMANA,SYRIA,"(33.4833, 36.35)"
3773,FURTH,GERMANY,"(49.4783, 10.9903)"
3774,SERPUKHOV,RUSSIA,"(54.9167, 37.4)"
3775,BOLTON,UNITED KINGDOM,"(53.578, -2.429)"
3776,TUKUYU,TANZANIA,"(-9.2583, 33.6417)"
3777,STAMFORD,UNITED STATES,"(41.1035, -73.5583)"
3778,VILLA ALEMANA,CHILE,"(-33.0428, -71.3744)"
3779,KADOMA,JAPAN,"(34.7333, 135.5833)"
3780,TARIBA,VENEZUELA,"(7.8167, -72.2167)"
3781,WURZBURG,GERMANY,"(49.7944, 9.9294)"
3782,SONGNIM,"KOREA, NORTH","(38.7333, 125.6333)"
3783,MANSA,ZAMBIA,"(-11.1822, 28.8833)"
3784,ELIZABETH,UNITED STATES,"(40.6657, -74.1912)"
3785,OPOLE,POLAND,"(50.6722, 17.9253)"
3786,NOVOCHEBOKSARSK,RUSSIA,"(56.1167, 47.5)"
